message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	Nilifikiri makala hiyo ilikuwa ya kuhuzunisha sana kusoma na kukatisha tamaa kusikia kuhusu watu wa Iraq. Nilihuzunika kwao kujua mustakabali wao haukuwa na uhakika na jinsi ilivyokuwa vigumu kupata kazi. Uchumi wanaoshughulika nao ni mbaya zaidi kuliko wetu na ninaweza kufikiria jinsi inavyopaswa kuwa ngumu kuishi huko. Natumaini kwamba itakuwa bora katika siku zijazo.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	Samahani kusikia hivyo kuhusu wazazi wa Dakota. Hata ukiwa mtu mzima lazima iwe vigumu kuona wazazi wako wakitengana. Hakuna anayetaka hilo litokee na ni bahati mbaya kwamba wazazi wake hawakuweza kulitatua. Natumai wanaweza kubaki raia karibu na watoto na familia. Kwa sababu haikufanya kazi kimapenzi haimaanishi kuwa haitafanya kazi hata kidogo.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	Kusikia kuhusu vurugu zinazoendelea katika siasa nchini ni jambo la kusikitisha na kukasirisha. Ni rahisi kuchukulia kawaida jinsi tunavyoishi na jinsi tulivyo na bahati kwamba hatuhitaji kuwa na wasiwasi kuhusu watu wanaotuua kila siku. Serikali yetu pia ni ya kidemokrasia maana yake watu wana sauti. Hii sivyo katika baadhi ya maeneo/	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	Nadhani karibu kila mtu ana maoni juu ya Hilary Clinton juu ya Donald Trump. Wengi hawakutarajia Donald angeshinda uchaguzi lakini hapa tumefikia. Kashfa nyingi za kisiasa ziliibuka na zaidi zikiendelea kufumuka. Wengi hawakukubaliana na Hilary kutokana na uchunguzi wa Bengazi na wengi hawakukubaliana na Trump, lakini mwishowe hiyo ni siasa tu.	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	Inasikitisha sana kuona kwamba njaa duniani bado ni suala kubwa katika nchi nyingine, hasa wakati inaonekana kama chakula chetu kinaharibika. Watoto wanaopita mitaani kwa sababu tu hawana chakula ni jambo la kuvunja moyo. Hakuna mtu anayepaswa kuteseka kwa sababu tu hawezi kumudu chakula. Kuna haja ya kuwa na chaguo jingine.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	Inanishangaza sana ni kiasi gani cha chakula tunachopoteza kama nchi ukizingatia jinsi watu walivyo wanene na wanene. Siwezi kuamini jinsi yote ni ya upotevu, ikiwa unafikiria juu yake. Chakula kingi tunachokula, hatuhitaji, halafu tunatupa kingi sana! Chakula hicho chote ni cha watu wanaokihitaji sana. Natamani watu wangechangia zaidi na kwamba mikahawa inaweza kutoa chakula chao ambacho hakijatumika kwa makazi ya watu wasio na makazi.	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	Hii ni hadithi ya kichaa yenye sura nyingi kwake, omg. Yaani kwa upande mmoja siungi mkono jicho kwa jicho. Siungi mkono hukumu ya kifo na siungi mkono kupofusha mtu. LAKINI kwa upande mwingine, hii ni nchi ambayo wanawake wanatatizika kwelikweli na mfumo wa haki haujaendelezwa vyema. PIA, alimpofusha BINTI WA MIAKA MINNE. Huyu jamaa ana kosa gani. Kwa hivyo kama hii ingekuwa Amerika nisingeiunga mkono, lakini sijisikii sawa kulaani vitendo vya nchi tofauti kabisa kwa kufanya kile ambacho walihisi kinahitajika kufanywa.	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	Nimesikia juu ya necrotizing fasciitis hapo awali. Inatisha sana kufikiria kwamba kutoka kwa sehemu ndogo unaweza kupata ugonjwa ambao kuna uwezekano mkubwa wa kukuua. Pia kuna bakteria kama hiyo inayoitwa naegleria fowlerii ambayo inaweza kuingia ndani ya mwili wako kutoka kwa maji kwenda kwenye pua yako na kimsingi inakula ubongo wako. Asili ni chuma.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	Nawaunga mkono kabisa hawa waandamanaji. Tumekuwa na shida na mabomba ya mafuta hapa Michigan. Ninahisi kama mabomba haya yanasukumwa kwa jamii bila kujali ikiwa ni nzuri kwa jamii na bila tafiti za kutosha kuhusu jinsi yalivyo salama kutokana na uvujaji na uchafuzi wa mazingira. Kuna vitu muhimu zaidi maishani kuliko pesa na mafuta.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	Nimechanganyikiwa sana kwa nini nakala nyingi ziliunganishwa pamoja kama hii. Mwanzoni nilichanganyikiwa katika makala ya kwanza kwa sababu nilihisi kama mwanamke huyo alikuwa anafanya mzaha. Ana uzito wa pauni 500, kwa hivyo ni wazi lishe ya kalori 1200 itamfanya apunguze uzito, ukweli kwamba hawezi kupata mizani ya kumpima haijalishi. Huna haja ya mizani kusema kuwa unapunguza uzito. Pima mwili wako kwa mkanda wa kupimia. Lakini basi niliifikia makala kuhusu wanafunzi wa Mexico na nikaona inatisha sana. Siwezi kuamini mambo mabaya ambayo watu hutendeana :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_1	R_Y5LJykO4DHiE3p7	38	3.167	3.375	0	0	Ni mbaya sana kwamba bado tuko mashariki ya kati. Natamani Trump angetoka Mashariki ya Kati kabisa ili wanajeshi wetu waache kuwa shabaha kwa nchi zote zinazotuchukia. Kadiri tunavyokuwa huko ndivyo tunavyofanya iwe rahisi kwao kuleta uharibifu kwa wanajeshi wetu. Ni lazima isiwe rahisi kwao kuwa huko mbali na familia zao.	joy	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's too bad that we are still in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The longer we are there the easier we make it for them to inflict damage to our troops. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It must not be easy for them to be there away from their families. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_2	R_Y5LJykO4DHiE3p7	152	2.833	4.125	0	1	Ni aibu kwamba uchafuzi wa hewa umehusishwa na kuongezeka kwa uharibifu wa akili na watoto wadogo. Mara nyingi hatuzingatii uharibifu wote ambao kampuni za mafuta zimefanya kwa jamii yetu. Tunawasifu tu kwa kuunda mafuta tunayotumia lakini hatutoi ushuru ipasavyo kwa uharibifu wote wanaotusababishia.	anger	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that air pollution has potentially been linked to increased mental damage with young children. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  We often don't take into account all the damage that the fossil fuel companies have done to our society. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We only praise them for creating the fuels we use but never tax them appropriately for all the damage that they cause us. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_3	R_Y5LJykO4DHiE3p7	242	2.667	2.375	0	0	Ni aibu jinsi mashariki ya kati ilivyo na shida na imekuwa kwa muda mrefu zaidi. Natamani tungeafikiana na ulimwengu wote kuhusu jinsi ya kushughulikia kihalisi hali nyingi katika mashariki ya kati. Ninahisi kwamba tunapaswa kujiondoa na kuwaacha washughulikie matatizo yao wenyewe kwa mwongozo fulani kutoka kwetu.	sadness	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame how troubled the middle east is and has been for the longest time. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish we could come to some agreement with the rest of the world on how to realistically handle the multiple situations in the middle east. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  I feel that we should pull out and let them handle their problems on their own with only some guidance from us. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_4	R_Y5LJykO4DHiE3p7	320	3.167	3.125	0	0	Ni aibu kwamba tuna vitendo vingi vya ukatili wa nasibu katika nchi hii. Inaonekana kila wiki nyingine tunakuwa na mauaji kadhaa yanayohusisha ama bunduki, itikadi kali za mrengo wa kulia au Waislamu wenye msimamo mkali. Nadhani wanachofanana ni watu wenye magonjwa ya akili au watu wenye msimamo mkali katika mitazamo na dini zao za ulimwengu.	disgust	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that we have so many random acts of violence in this country. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It seems every other week we have some massacre involving either guns, a right wing extremist or a muslim extremist. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I think what they have in common are either mentally ill people or people who are extremist in their world views and religion. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_5	R_Y5LJykO4DHiE3p7	409	4.333	3.75	1	0	Hii ni moja tu ya matokeo mabaya ya vita vya muda mrefu katika eneo. Hospitali nchini Yemen zimeharibiwa na vita na hakuna magonjwa yanayoanza kuenea miongoni mwa watu bila njia ya kuyadhibiti bila msaada kutoka nje. Ninatumai watu wa Yemen wataweza kupata msaada wa kibinadamu hivi karibuni ili kuwasaidia kudhibiti kuenea kwa magonjwa.	sadness	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] This is just one of the negative consequences of long term war in a region. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The hospitals in Yemen have been devastated by war and no diseases are starting to spread among the population with no way to control them without outside help. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I hope the people of Yemen will be able to find humanitarian aid soon to help them control the spread of disease. [BOE] [joy] [EOE] [EOS]
R_3irH7rjXqStHGZW_1	R_3irH7rjXqStHGZW	25	3.833	3.875	0	0	Ikiwa unatumia jina la trumps kumfanya aonekane mbaya sio jibu hapa. Najua trump si rais mzuri kwa sasa lakini tusidharau mafanikio yake. Mtu alichoma kanisa ambalo halihusiani na Donald Trump hata kidogo, Familia nyingi huenda kwenye kanisa hilo. Nadhani kuna mtu alitumia shambulio hili kama shambulio kwa Donald Trump kwa sababu yeye hahusiani na hii na hufanya watu waonekane kama ndiye aliyesababisha hii.	disgust	1	6	5	25	45000	4.0	5.5	3.5	5.0	6.0	3.857	3.286	2.857	3.143	[BOS] If you are using trumps name to make him look bad is not the answer here. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I know that trump is not being a good president right now but lets not discredit his success. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] Somebody burned a church that is not related to Donald Trump at all, lots of Families go to that church. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I think someone used this attack as an attack to Donald Trump because he is not affiliated with this and makes people look like he caused this [BOE] [neutral] [EOE] [EOS]
