message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	मलाई लाग्यो कि लेख पढ्न पाउँदा धेरै दुखी र इराकी जनताको बारेमा सुन्न निराशाजनक थियो। उनीहरूको भविष्य अनिश्चित छ र जागिर पाउन कत्ति गाह्रो थियो भन्ने थाहा पाएर मलाई दुःख लाग्यो। तिनीहरूले व्यवहार गर्ने अर्थव्यवस्था हाम्रो भन्दा धेरै खराब छ र म कल्पना मात्र गर्न सक्छु कि त्यहाँ बस्न कत्ति गाह्रो हुनुपर्छ। मलाई आशा छ कि भविष्यमा यो अझ राम्रो हुनेछ।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	डकोटाका आमाबाबुको बारेमा सुन्दा मलाई दुख लाग्यो। तपाईं वयस्क हुँदा पनि तपाईंको आमाबाबु विभाजित भएको हेर्न गाह्रो हुनुपर्दछ। कोही पनि यो हुन चाहँदैनन् र यो दुर्भाग्यपूर्ण छ कि उनका आमाबाबुले यसलाई बाहिर निकाल्न सकेनन्। मलाई आशा छ कि तिनीहरू अझै पनि बालबालिका र परिवारको वरिपरि नागरिक रहन सक्षम छन्। केवल किनभने यो रोमान्टिक रूपमा काम गर्दैन यसको मतलब यो होइन कि यो सबै काम गर्दैन।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	देशमा राजनीतिमा भइरहेको हिंसाको बारेमा सुन्दा साँच्चै दुखद र विचलित हुन्छ। हामी कसरी बाँचिरहेका छौं र हामी कति भाग्यमानी छौं भन्ने कुरा मान्न सजिलो छ कि मानिसहरूले हामीलाई दैनिक रूपमा मार्ने बारे चिन्ता लिनु पर्दैन। हाम्रो सरकार पनि लोकतान्त्रिक छ, जसको अर्थ जनताको आवाज छ । कतिपय क्षेत्रमा यस्तो हुँदैन/	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	मलाई लाग्छ डोनाल्ड ट्रम्पको तुलनामा हिलारी क्लिन्टनको बारेमा लगभग सबैको राय छ। धेरैले डोनाल्डले चुनाव जित्ने आशा गरेका थिएनन् तर हामी यहाँ छौं। यति धेरै राजनीतिक घोटालाहरू खुलासा भएका छन् र थप खुलासा गर्न जारी छ। धेरैले बेन्गाजी अनुसन्धानबाट हिलारीसँग सहमत भएनन् र धेरैले ट्रम्पसँग सहमत भएनन्, तर अन्तमा यो केवल राजनीति हो।	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	विश्व भोकमरी अझै पनि अन्य देशहरूमा यति ठूलो समस्या भएको देख्दा धेरै दुःख लागेको छ, विशेष गरी जब हाम्रो धेरै खाना खेर जान्छ जस्तो देखिन्छ। खानेकुरा नहुँदा सडकमा निस्कने बालबालिकाको मन दुख्छ । खाना नपाउँदा कसैले पनि दुःख भोग्नुपर्दैन । अर्को विकल्प हुनु आवश्यक छ।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	यो मेरो लागि साँच्चै अचम्मको छ कि हामीले एक देशको रूपमा कति धेरै खाना खेर फाल्छौं कति धेरै तौल र मोटो व्यक्तिहरू छन्। म विश्वास गर्न सक्दिन कि यो सबै कति बेकार छ, यदि तपाईं यसको बारेमा सोच्नुहुन्छ। हामीले खाने धेरै खानेकुराहरू, हामीलाई आवश्यक पर्दैन, र त्यसपछि हामी धेरै फ्याँक्छौं! त्यो सबै खाना वास्तवमै आवश्यक पर्ने मानिसहरूसँग सम्बन्धित छ। म चाहन्छु कि मानिसहरूले धेरै दान गर्नेछन् र रेस्टुरेन्टहरूले उनीहरूको प्रयोग नगरिएको खाना घरबारविहीन आश्रयहरूमा दान गर्न सक्नेछन्।	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	यो धेरै पक्षहरु संग एक पागल कथा हो, omg। मेरो मतलब एकातिर, म आँखाको सट्टा आँखालाई समर्थन गर्दिन। म मृत्युदण्डको समर्थन गर्दिन र म कसैलाई अन्धा पार्ने समर्थन गर्दिन। तर अर्कोतर्फ, यो त्यस्तो देश हो जहाँ महिलाहरू साँच्चै संघर्ष गर्छन् र न्याय प्रणाली राम्रोसँग विकसित छैन। साथै, उनले चार वर्षकी केटीलाई अन्धो बनाए। के गल्ती छ यो मान्छे को। त्यसोभए यदि यो अमेरिकामा भएको भए म यसलाई समर्थन गर्दिन, तर मलाई पूर्ण रूपमा फरक देशको कार्यको निन्दा गर्नु उचित लाग्दैन जुन उनीहरूले गर्न आवश्यक महसुस गरे।	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	मैले पहिले नै नेक्रोटाइजिंग फासिआइटिसको बारेमा सुनेको छु। यो सोच्नु साँच्चै डरलाग्दो छ कि एक सानो सानो काटबाट तपाईलाई एक रोग लाग्न सक्छ जुन तपाईलाई मार्ने उच्च सम्भावना छ। त्यहाँ naegleria fowlerii नामक एक समान ब्याक्टेरिया पनि छ जुन तपाईंको नाकको प्वालमा पानीबाट तपाईंको शरीरमा प्रवेश गर्न सक्छ र यसले मूल रूपमा तपाईंको दिमागलाई खान्छ। प्रकृति धातु हो।	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	म यी आन्दोलनकारीहरूलाई पूर्ण समर्थन गर्दछु। हामीलाई यहाँ मिशिगनमा तेल पाइपलाइनहरूसँग समस्या भएको छ। मलाई लाग्छ कि यी पाइपलाइनहरू समुदायको लागि राम्रो छ कि छैन र तिनीहरू चुहावट र प्रदूषणबाट कत्तिको सुरक्षित छन् भनेर पर्याप्त अध्ययन नगरी स्थानीय समुदायहरूमा फोहोर गरिएको छ। जीवनमा पैसा र तेल भन्दा धेरै महत्त्वपूर्ण चीजहरू छन्।	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	म साँच्चिकै अलमलमा छु किन धेरै लेखहरू यसरी एकै ठाउँमा मिलाइयो। सुरुमा म पहिलो लेखमा छक्क परें किनभने मलाई महिलालाई हास्यास्पद भएको जस्तो लाग्यो। उनको तौल 500 पाउण्ड छ, त्यसैले स्पष्ट रूपमा 1200 क्यालोरी आहारले उनको तौल घटाउने छ, तथ्य यो हो कि उनले आफ्नो तौलको मापन पाउन सक्दैनन्। तपाईले तौल घटाउदै हुनुहुन्छ भनी बताउन मापनको आवश्यकता पर्दैन। मापन टेप संग आफ्नो शरीर मापन। तर त्यसपछि म मेक्सिकन विद्यार्थीहरूको बारेमा लेखमा पुगें र यो साँच्चै डरलाग्दो पाए। मानिसहरूले एकअर्कालाई गर्ने डरलाग्दो कुराहरू म विश्वास गर्न सक्दिन :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_1	R_Y5LJykO4DHiE3p7	38	3.167	3.375	0	0	यो धेरै नराम्रो छ कि हामी अझै मध्य पूर्व मा छौं। म चाहन्छु कि ट्रम्पले मध्य पूर्वबाट पूर्ण रूपमा बाहिर निस्कनुहुनेछ ताकि हाम्रा सैनिकहरूले हामीलाई घृणा गर्ने सबै देशहरूको लागि लक्ष्य बन्न छोड्नेछन्। हामी जति लामो समय त्यहाँ छौँ, उनीहरूलाई हाम्रा सेनाहरूलाई क्षति पु-याउन सजिलो हुन्छ। उनीहरूलाई त्यहाँ आफ्नो परिवारबाट टाढा रहन सजिलो हुनु हुँदैन।	joy	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's too bad that we are still in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The longer we are there the easier we make it for them to inflict damage to our troops. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It must not be easy for them to be there away from their families. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_2	R_Y5LJykO4DHiE3p7	152	2.833	4.125	0	1	यो लाजमर्दो कुरा हो कि वायु प्रदूषण सम्भावित रूपमा साना बच्चाहरु संग बढेको मानसिक क्षति संग जोडिएको छ। हामी प्रायः जीवाश्म इन्धन कम्पनीहरूले हाम्रो समाजमा गरेको सबै क्षतिलाई ध्यानमा राख्दैनौं। हामीले प्रयोग गर्ने ईन्धनहरू सिर्जना गरेकोमा हामी तिनीहरूको प्रशंसा मात्र गर्छौं तर तिनीहरूले हामीलाई निम्त्याउने सबै क्षतिको लागि तिनीहरूलाई कहिल्यै उचित रूपमा कर लगाउँदैनौं।	anger	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that air pollution has potentially been linked to increased mental damage with young children. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  We often don't take into account all the damage that the fossil fuel companies have done to our society. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We only praise them for creating the fuels we use but never tax them appropriately for all the damage that they cause us. [BOE] [neutral] [EOE] [EOS]
