message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	আমি ভেবেছিলাম নিবন্ধটি পড়তে বেশ দুঃখজনক এবং ইরাকি জনগণের কথা শুনে হতাশ হয়েছে। তাদের ভবিষ্যৎ অনিশ্চিত এবং চাকরি পাওয়া কতটা কঠিন ছিল জেনে আমি তাদের জন্য দুঃখিত হয়েছিলাম। তারা যে অর্থনীতির সাথে মোকাবিলা করে তা আমাদের চেয়ে অনেক খারাপ এবং আমি কেবল কল্পনা করতে পারি যে সেখানে বসবাস করা কতটা কঠিন। আমি আশা করি এটি ভবিষ্যতে আরও ভাল হবে।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	ডাকোটার বাবা-মায়ের কথা শুনে আমি দুঃখিত। এমনকি আপনি যখন প্রাপ্তবয়স্ক হন তখন আপনার বাবা-মায়ের বিচ্ছেদ দেখা কঠিন হবে। কেউ চায় না যে এটি ঘটুক এবং এটি দুর্ভাগ্যজনক যে তার বাবা-মা এটি তৈরি করতে পারেনি। আমি আশা করি তারা এখনও শিশু এবং পরিবারের চারপাশে সুশীল থাকতে সক্ষম। এটি রোমান্টিকভাবে কাজ করেনি তার মানে এই নয় যে এটি মোটেও কাজ করবে না।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	দেশে রাজনীতি নিয়ে যে সহিংসতা চলছে তার কথা শুনলে সত্যিই দুঃখ ও মন খারাপ হয়। আমরা কীভাবে বাস করি এবং আমরা কতটা ভাগ্যবান যে আমাদের প্রতিদিনের ভিত্তিতে লোকেরা আমাদের হত্যা করছে তা নিয়ে আমাদের চিন্তা করতে হবে না তা মেনে নেওয়া সহজ। আমাদের সরকারও গণতান্ত্রিক যার মানে জনগণের কণ্ঠস্বর আছে। কিছু এলাকায় এটি হয় না/	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	আমি মনে করি, ডোনাল্ড ট্রাম্পের ব্যাপারে হিলারি ক্লিনটন সম্পর্কে প্রায় সবারই মতামত রয়েছে। অনেকেই আশা করেনি যে ডোনাল্ড নির্বাচনে জিতবে কিন্তু আমরা এখানে আছি। অনেক রাজনৈতিক কেলেঙ্কারি উন্মোচিত হয়েছে এবং আরও উন্মোচন অব্যাহত রয়েছে। বেনগাজি তদন্ত থেকে অনেকেই হিলারির সাথে একমত হননি এবং অনেকে ট্রাম্পের সাথে একমত হননি, তবে শেষ পর্যন্ত এটি কেবল রাজনীতি।	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	এটা খুবই দুঃখজনক যে বিশ্বের ক্ষুধা এখনও অন্যান্য দেশে এত বড় সমস্যা, বিশেষ করে যখন মনে হয় আমাদের অনেক খাবার নষ্ট হয়ে যায়। খাওয়ার মতো খাবার না থাকায় শিশুরা রাস্তায় বের হওয়া হৃদয়বিদারক। খাবারের সামর্থ্য নেই বলে কাউকে ভোগান্তি পোহাতে হবে না। আরেকটি বিকল্প থাকা দরকার।	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	এটি আমার কাছে সত্যিই আশ্চর্যজনক যে আমরা একটি দেশ হিসাবে কতটা খাবার অপচয় করি তা বিবেচনা করে কতটা ওজন এবং স্থূল মানুষ। আমি বিশ্বাস করতে পারি না যে এটি সব কতটা অপচয়, যদি আপনি এটি সম্পর্কে চিন্তা করেন। অনেক খাবারই আমরা খাই, আমাদের প্রয়োজন নেই, এবং তারপরে আমরা অনেক কিছু ফেলে দিই! যে সমস্ত খাদ্য সত্যিই প্রয়োজন তাদের সঙ্গে অন্তর্গত. আমি আশা করি লোকেরা আরও দান করবে এবং রেস্তোঁরাগুলি তাদের অব্যবহৃত খাবার গৃহহীন আশ্রয়কে দান করতে পারে।	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	এটা অনেক দিক দিয়ে একটি পাগল গল্প, omg. আমি একদিকে বলতে চাচ্ছি, আমি চোখের বদলে চোখ সমর্থন করি না। আমি মৃত্যুদণ্ড সমর্থন করি না এবং আমি কাউকে অন্ধ করা সমর্থন করি না। কিন্তু অন্যদিকে, এটি এমন একটি দেশ যেখানে নারীরা সত্যিই সংগ্রাম করে এবং বিচার ব্যবস্থা ভালোভাবে উন্নত নয়। এছাড়াও, তিনি চার বছর বয়সী একটি মেয়েকে অন্ধ করেছিলেন। কি দোষ এই লোকটার সাথে। সুতরাং এটি যদি আমেরিকায় হয় তবে আমি এটিকে সমর্থন করতাম না, তবে আমি একটি সম্পূর্ণ ভিন্ন দেশের কর্মের নিন্দা করা ঠিক বোধ করি না যে তারা যা করার প্রয়োজন মনে করেছিল তা করার জন্য।	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	আমি আগে necrotizing fasciitis শুনেছি. এটা ভাবা সত্যিই ভয়ঙ্কর যে শুধুমাত্র একটি ছোট ছোট কাটা থেকে আপনি এমন একটি রোগ পেতে পারেন যা আপনাকে মারা যাওয়ার উচ্চ সম্ভাবনা রয়েছে। নেগেলেরিয়া ফাউলেরি নামক একটি অনুরূপ ব্যাকটেরিয়াও রয়েছে যা আপনার নাকের ছিদ্রে জল থেকে আপনার শরীরে প্রবেশ করতে পারে এবং এটি মূলত আপনার মস্তিষ্ককে খেয়ে ফেলে। প্রকৃতি হচ্ছে ধাতু।	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	আমি এই আন্দোলনকারীদের সম্পূর্ণ সমর্থন করি। মিশিগানে তেলের পাইপলাইন নিয়ে আমাদের সমস্যা হয়েছে। আমি মনে করি যে এই পাইপলাইনগুলি স্থানীয় সম্প্রদায়ের জন্য কোনও যত্ন ছাড়াই এবং এটি ফুটো এবং দূষণ থেকে কতটা নিরাপদ সে সম্পর্কে পর্যাপ্ত গবেষণা ছাড়াই স্থানীয় সম্প্রদায়ের উপর ফাঁসানো হয়েছে৷ অর্থ এবং তেলের চেয়ে জীবনে আরও গুরুত্বপূর্ণ জিনিস রয়েছে।	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	কেন একাধিক নিবন্ধ এভাবে একত্রিত করা হয়েছে তা নিয়ে আমি সত্যিই বিভ্রান্ত। প্রথমে আমি প্রথম নিবন্ধে বিরক্ত হয়েছিলাম কারণ আমার মনে হয়েছিল যে মহিলাটি হাস্যকর হচ্ছে। তার ওজন 500 পাউন্ড, তাই স্পষ্টতই একটি 1200 ক্যালোরি ডায়েট তার ওজন হ্রাস করতে চলেছে, এই সত্য যে সে তার ওজন করার জন্য একটি স্কেল খুঁজে পাচ্ছে না তাতে কিছু যায় আসে না। আপনি ওজন হারাচ্ছেন তা বলার জন্য আপনার কোনও স্কেল দরকার নেই। পরিমাপ টেপ দিয়ে আপনার শরীর পরিমাপ করুন। কিন্তু তারপরে আমি মেক্সিকান ছাত্রদের সম্পর্কে নিবন্ধে পেয়েছিলাম এবং এটি সত্যিই ভয়ঙ্কর খুঁজে পেয়েছি। লোকেরা একে অপরের সাথে যে ভয়ঙ্কর জিনিসগুলি করে তা আমি বিশ্বাস করতে পারি না :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_1	R_Y5LJykO4DHiE3p7	38	3.167	3.375	0	0	এটা খুবই খারাপ যে আমরা এখনও মধ্যপ্রাচ্যে আছি। আমি আশা করি যে ট্রাম্প মধ্যপ্রাচ্য থেকে পুরোপুরি সরে আসবেন যাতে আমাদের সৈন্যরা আমাদের ঘৃণা করে এমন সমস্ত দেশের লক্ষ্যবস্তু হওয়া বন্ধ করে দেয়। আমরা যত বেশি সময় সেখানে থাকি তাদের জন্য আমাদের সৈন্যদের ক্ষতি সাধন করা ততই সহজ হয়ে যায়। তাদের পরিবার থেকে দূরে থাকা তাদের পক্ষে সহজ হবে না।	joy	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's too bad that we are still in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The longer we are there the easier we make it for them to inflict damage to our troops. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It must not be easy for them to be there away from their families. [BOE] [neutral] [EOE] [EOS]
