message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	Ich fand den Artikel ziemlich traurig zu lesen und entmutigend, etwas über das irakische Volk zu hören. Ich war traurig für sie, weil ich wusste, dass ihre Zukunft ungewiss war und wie schwer es war, einen Job zu finden. Die Wirtschaft, mit der sie es zu tun haben, ist viel schlimmer als unsere, und ich kann mir nur vorstellen, wie schwierig es sein muss, dort zu leben. Ich hoffe, dass es in Zukunft besser wird.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	Es tut mir leid, das über Dakotas Eltern zu hören. Selbst wenn du erwachsen bist, muss es schwer sein zu sehen, wie sich deine Eltern trennen. Niemand will, dass das passiert, und es ist bedauerlich, dass ihre Eltern es nicht regeln konnten. Ich hoffe, dass sie im Umgang mit den Kindern und der Familie noch höflich bleiben können. Nur weil es romantisch nicht funktioniert hat, heißt das nicht, dass es überhaupt nicht funktionieren wird.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	Von der Gewalt über die Politik im Land zu hören, ist wirklich traurig und beunruhigend. Es ist leicht, als selbstverständlich anzusehen, wie wir leben und wie viel Glück wir haben, dass wir uns nicht darum sorgen müssen, dass Menschen uns täglich umbringen. Unsere Regierung ist auch demokratisch, was bedeutet, dass die Menschen eine Stimme haben. Dies ist in einigen Bereichen nicht der Fall /	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	Ich denke, fast jeder hat eine Meinung zu Hilary Clinton gegenüber Donald Trump. Viele haben nicht damit gerechnet, dass Donald die Wahl gewinnt, aber hier sind wir. So viele politische Skandale entfalteten sich und weitere entwirren sich weiter. Viele stimmten Hilary aus der Bengazi-Ermittlung nicht zu und viele stimmten Trump nicht zu, aber am Ende ist das nur Politik.	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	Es ist so traurig zu sehen, dass der Welthunger in anderen Ländern immer noch ein so großes Problem ist, besonders wenn es so aussieht, als würden so viele unserer Lebensmittel verschwendet. Kinder, die auf der Straße ohnmächtig werden, nur weil sie nichts zu essen haben, ist herzzerreißend. Niemand sollte leiden müssen, nur weil er sich kein Essen leisten kann. Es muss eine andere Möglichkeit geben.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	Es ist wirklich erstaunlich für mich, wie viel Essen wir als Land verschwenden, wenn man bedenkt, wie übergewichtig und fettleibig die Menschen sind. Ich kann nicht glauben, wie verschwenderisch das alles ist, wenn man darüber nachdenkt. Viele Lebensmittel, die wir essen, brauchen wir nicht, und dann werfen wir auch so viel weg! All diese Lebensmittel gehören Menschen, die sie wirklich brauchen. Ich wünschte, die Menschen würden mehr spenden und Restaurants könnten ihre ungenutzten Lebensmittel an Obdachlosenheime spenden.	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	Das ist eine verrückte Geschichte mit so vielen Facetten, omg. Ich meine, einerseits unterstütze ich kein Auge um Auge. Ich bin nicht für die Todesstrafe und ich bin nicht dafür, jemanden zu blenden. ABER andererseits ist dies ein Land, in dem Frauen wirklich zu kämpfen haben und das Justizsystem nicht gut entwickelt ist. AUCH hat er ein VIERJÄHRIGES MÄDCHEN geblendet. Was zum Teufel ist los mit diesem Kerl. Wenn dies also in Amerika wäre, würde ich es nicht unterstützen, aber ich fühle mich nicht richtig, die Handlungen eines völlig anderen Landes dafür zu verurteilen, dass sie das getan haben, was ihrer Meinung nach getan werden musste.	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	Ich habe schon von nekrotisierenden Fasziitis gehört. Es ist wirklich beängstigend, sich vorzustellen, dass man durch einen winzigen Schnitt eine Krankheit bekommen könnte, die einen mit hoher Wahrscheinlichkeit töten wird. Es gibt auch ein ähnliches Bakterium namens Naegleria fowlerii, das durch Wasser in Ihren Körper gelangen kann, das durch Ihre Nasenlöcher steigt, und es frisst im Grunde Ihr Gehirn. Die Natur ist verdammtes Metall.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	Ich unterstütze diese Demonstranten voll und ganz. Wir hatten hier in Michigan Probleme mit Ölpipelines. Ich habe das Gefühl, dass diese Pipelines den lokalen Gemeinschaften untergeschoben werden, ohne sich darum zu kümmern, ob es gut für die Gemeinschaft ist, und ohne angemessene Studien darüber, wie sicher sie vor Lecks und Verschmutzung sind. Es gibt wichtigere Dinge im Leben als Geld und Öl.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	Ich bin wirklich verwirrt darüber, warum mehrere Artikel so zusammengewürfelt wurden. Zuerst war ich beim ersten Artikel beunruhigt, weil ich das Gefühl hatte, dass die Dame sich lächerlich machte. Sie wiegt 500 Pfund, also wird eine 1200-Kalorien-Diät offensichtlich dazu führen, dass sie Gewicht verliert, die Tatsache, dass sie keine Waage finden kann, um sie zu wiegen, spielt keine Rolle. Sie brauchen keine Waage, um zu sagen, dass Sie abnehmen. Messen Sie Ihren Körper mit Maßband. Aber dann kam ich zu dem Artikel über die mexikanischen Studenten und fand ihn wirklich erschreckend. Ich kann nicht glauben, was Menschen einander antun :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_1	R_Y5LJykO4DHiE3p7	38	3.167	3.375	0	0	Schade, dass wir immer noch im Nahen Osten sind. Ich wünschte, Trump würde sich ganz aus dem Nahen Osten zurückziehen, damit unsere Soldaten aufhören, Ziele für all die Länder zu sein, die uns hassen. Je länger wir dort sind, desto leichter machen wir es ihnen, unseren Truppen Schaden zuzufügen. Es muss für sie nicht einfach sein, dort weg von ihren Familien zu sein.	joy	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's too bad that we are still in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The longer we are there the easier we make it for them to inflict damage to our troops. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It must not be easy for them to be there away from their families. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_2	R_Y5LJykO4DHiE3p7	152	2.833	4.125	0	1	Es ist eine Schande, dass Luftverschmutzung möglicherweise mit erhöhten psychischen Schäden bei kleinen Kindern in Verbindung gebracht wird. Wir berücksichtigen oft nicht all den Schaden, den die Unternehmen für fossile Brennstoffe unserer Gesellschaft zugefügt haben. Wir loben sie nur für die Herstellung der von uns verwendeten Brennstoffe, besteuern sie aber niemals angemessen für all den Schaden, den sie uns zufügen.	anger	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that air pollution has potentially been linked to increased mental damage with young children. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  We often don't take into account all the damage that the fossil fuel companies have done to our society. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We only praise them for creating the fuels we use but never tax them appropriately for all the damage that they cause us. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_3	R_Y5LJykO4DHiE3p7	242	2.667	2.375	0	0	Es ist eine Schande, wie unruhig der Nahe Osten ist und seit langem ist. Ich wünschte, wir könnten uns mit dem Rest der Welt darauf einigen, wie wir realistisch mit den vielfältigen Situationen im Nahen Osten umgehen können. Ich denke, wir sollten uns zurückziehen und sie ihre Probleme allein lösen lassen, nur mit etwas Anleitung von uns.	sadness	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame how troubled the middle east is and has been for the longest time. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish we could come to some agreement with the rest of the world on how to realistically handle the multiple situations in the middle east. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  I feel that we should pull out and let them handle their problems on their own with only some guidance from us. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_4	R_Y5LJykO4DHiE3p7	320	3.167	3.125	0	0	Es ist eine Schande, dass wir in diesem Land so viele willkürliche Gewalttaten haben. Es scheint, dass wir alle zwei Wochen ein Massaker haben, an dem entweder Waffen, ein Rechtsextremist oder ein muslimischer Extremist beteiligt sind. Ich denke, was sie gemeinsam haben, sind entweder psychisch kranke Menschen oder Menschen, die in ihrer Weltanschauung und Religion extremistisch sind.	disgust	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that we have so many random acts of violence in this country. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It seems every other week we have some massacre involving either guns, a right wing extremist or a muslim extremist. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I think what they have in common are either mentally ill people or people who are extremist in their world views and religion. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_5	R_Y5LJykO4DHiE3p7	409	4.333	3.75	1	0	Dies ist nur eine der negativen Folgen eines langjährigen Krieges in einer Region. Die Krankenhäuser im Jemen wurden durch den Krieg zerstört und keine Krankheiten beginnen sich unter der Bevölkerung auszubreiten, ohne dass sie ohne Hilfe von außen kontrolliert werden könnten. Ich hoffe, dass die Menschen im Jemen bald humanitäre Hilfe finden können, um die Ausbreitung von Krankheiten einzudämmen.	sadness	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] This is just one of the negative consequences of long term war in a region. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The hospitals in Yemen have been devastated by war and no diseases are starting to spread among the population with no way to control them without outside help. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I hope the people of Yemen will be able to find humanitarian aid soon to help them control the spread of disease. [BOE] [joy] [EOE] [EOS]
