message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	Νόμιζα ότι το άρθρο ήταν πολύ λυπηρό να το διαβάσω και απογοητευτικό να ακούω για τον ιρακινό λαό. Λυπήθηκα για αυτούς, καθώς ήξερα ότι το μέλλον τους ήταν αβέβαιο και πόσο δύσκολο ήταν να βρουν δουλειά. Η οικονομία με την οποία ασχολούνται είναι πολύ χειρότερη από τη δική μας και μπορώ μόνο να φανταστώ πόσο δύσκολο πρέπει να είναι να ζεις εκεί. Ελπίζω να βελτιωθεί στο μέλλον.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	Λυπάμαι που το ακούω αυτό για τους γονείς της Ντακότα. Ακόμη και όταν είσαι ενήλικας, πρέπει να είναι δύσκολο να δεις τους γονείς σου να χωρίζουν. Κανείς δεν θέλει να συμβεί αυτό και είναι λυπηρό που οι γονείς της δεν κατάφεραν να το καταφέρουν. Ελπίζω να είναι σε θέση να παραμείνουν ευγενικοί γύρω από τα παιδιά και την οικογένεια. Ακριβώς επειδή δεν λειτούργησε ρομαντικά δεν σημαίνει ότι δεν θα λειτουργήσει καθόλου.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	Το να ακούς για τη βία που συμβαίνει λόγω της πολιτικής στη χώρα είναι πραγματικά λυπηρό και αναστατωμένο. Είναι εύκολο να θεωρούμε δεδομένο πώς ζούμε και πόσο τυχεροί είμαστε που δεν χρειάζεται να ανησυχούμε για τους ανθρώπους που μας σκοτώνουν σε καθημερινή βάση. Η κυβέρνησή μας είναι επίσης δημοκρατική, πράγμα που σημαίνει ότι οι άνθρωποι έχουν φωνή. Αυτό δεν συμβαίνει σε ορισμένες περιοχές/	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	Νομίζω ότι σχεδόν όλοι έχουν άποψη για τη Χίλαρι Κλίντον για τον Ντόναλντ Τραμπ. Πολλοί δεν περίμεναν ότι ο Ντόναλντ θα κέρδιζε τις εκλογές, αλλά εδώ είμαστε. Τόσα πολλά πολιτικά σκάνδαλα εκτυλίχθηκαν και περισσότερα συνεχίζουν να ξετυλίγονται. Πολλοί δεν συμφώνησαν με την Hilary από την έρευνα Bengazi και πολλοί δεν συμφωνούσαν με τον Trump, αλλά τελικά αυτό είναι απλώς πολιτική.	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	Είναι τόσο λυπηρό να βλέπουμε ότι η πείνα στον κόσμο εξακολουθεί να είναι τόσο μεγάλο ζήτημα σε άλλες χώρες, ειδικά όταν φαίνεται ότι τόσο μεγάλο μέρος του φαγητού μας πάει χαμένο. Τα παιδιά που λιποθυμούν στους δρόμους απλώς και μόνο επειδή δεν έχουν φαγητό να φάνε είναι αποκαρδιωτικό. Κανείς δεν πρέπει να υποφέρει απλώς και μόνο επειδή δεν μπορεί να αντέξει οικονομικά. Πρέπει να υπάρχει άλλη επιλογή.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	Είναι πραγματικά εκπληκτικό για μένα πόσα τρόφιμα σπαταλάμε ως χώρα λαμβάνοντας υπόψη πόσο υπέρβαροι και παχύσαρκοι είναι οι άνθρωποι. Δεν μπορώ να πιστέψω πόσο σπάταλο είναι όλο αυτό, αν το σκεφτείς. Πολλά από τα φαγητά που τρώμε, δεν τα χρειαζόμαστε και μετά τα πετάμε κι αυτά! Όλο αυτό το φαγητό ανήκει σε ανθρώπους που το χρειάζονται πραγματικά. Μακάρι οι άνθρωποι να δωρίσουν περισσότερα και τα εστιατόρια να μπορούσαν να δωρίσουν τα αχρησιμοποίητα τρόφιμα τους σε καταφύγια αστέγων.	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	Αυτή είναι μια τρελή ιστορία με τόσες πολλές πτυχές, omg. Εννοώ από τη μια πλευρά, δεν υποστηρίζω οφθαλμό αντί οφθαλμού. Δεν υποστηρίζω τη θανατική ποινή και δεν υποστηρίζω την τύφλωση κάποιου. ΑΛΛΑ από την άλλη πλευρά, αυτή είναι μια χώρα όπου οι γυναίκες αγωνίζονται πραγματικά και το σύστημα δικαιοσύνης δεν είναι καλά ανεπτυγμένο. ΕΠΙΣΗΣ, τύφλωσε ένα ΤΕΤΡΑΧΡΟΝΟ ΚΟΡΙΤΣΙ. Τι στο διάολο είναι λάθος με αυτόν τον τύπο. Επομένως, αν αυτό γινόταν στην Αμερική, δεν θα το υποστήριζα, αλλά δεν αισθάνομαι σωστός να καταδικάσω τις ενέργειες μιας εντελώς διαφορετικής χώρας επειδή έκανε αυτό που ένιωθε ότι έπρεπε να γίνει.	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	Έχω ξανακούσει για νεκρωτική απονευρωσίτιδα. Είναι πραγματικά τρομακτικό να πιστεύεις ότι μόνο από ένα μικρό κόψιμο μπορεί να πάθεις μια ασθένεια που έχει μεγάλη πιθανότητα να σε σκοτώσει. Υπάρχει επίσης ένα παρόμοιο βακτήριο που ονομάζεται naegleria fowlerii που μπορεί να εισέλθει στο σώμα σας από το νερό που ανεβαίνει στα ρουθούνια σας και βασικά τρώει τον εγκέφαλό σας. Η φύση είναι γαμημένο μέταλλο.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	Υποστηρίζω πλήρως αυτούς τους διαδηλωτές. Είχαμε προβλήματα με τους αγωγούς πετρελαίου εδώ στο Μίσιγκαν. Αισθάνομαι ότι αυτοί οι αγωγοί στριμώχνονται στις τοπικές κοινωνίες χωρίς καμία φροντίδα για το αν είναι καλό για την κοινότητα και χωρίς επαρκείς μελέτες για το πόσο ασφαλείς είναι από διαρροές και ρύπανση. Υπάρχουν πιο σημαντικά πράγματα στη ζωή από τα χρήματα και το λάδι.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	Είμαι πραγματικά μπερδεμένος με το γιατί πολλά άρθρα συγχωνεύτηκαν έτσι. Στην αρχή αναστατώθηκα με το πρώτο άρθρο γιατί ένιωθα ότι η κυρία ήταν γελοία. Ζυγίζει 500 κιλά, επομένως προφανώς μια δίαιτα 1200 θερμίδων θα την κάνει να χάσει βάρος, το γεγονός ότι δεν μπορεί να βρει ζυγαριά για να τη ζυγίσει δεν έχει σημασία. Δεν χρειάζεστε ζυγαριά για να πείτε ότι χάνετε βάρος. Μετρήστε το σώμα σας με μεζούρα. Αλλά μετά έφτασα στο άρθρο για τους Μεξικανούς φοιτητές και το βρήκα πραγματικά τρομακτικό. Δεν μπορώ να πιστέψω τα τρομερά πράγματα που κάνουν οι άνθρωποι ο ένας στον άλλο :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_1	R_Y5LJykO4DHiE3p7	38	3.167	3.375	0	0	Είναι πολύ κρίμα που είμαστε ακόμα στη Μέση Ανατολή. Μακάρι ο Τραμπ να αποχωρούσε εντελώς από τη Μέση Ανατολή, ώστε οι στρατιώτες μας να σταματήσουν να είναι στόχοι όλων των χωρών που μας μισούν. Όσο περισσότερο βρισκόμαστε εκεί, τόσο πιο εύκολο θα τους κάνουμε να προκαλέσουν ζημιά στα στρατεύματά μας. Δεν πρέπει να είναι εύκολο για αυτούς να βρίσκονται εκεί μακριά από τις οικογένειές τους.	joy	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's too bad that we are still in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wish Trump would just pull out of the middle east entirely so our soldiers will stop being targets for all the countries that hate us. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The longer we are there the easier we make it for them to inflict damage to our troops. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It must not be easy for them to be there away from their families. [BOE] [neutral] [EOE] [EOS]
R_Y5LJykO4DHiE3p7_2	R_Y5LJykO4DHiE3p7	152	2.833	4.125	0	1	Είναι κρίμα που η ατμοσφαιρική ρύπανση έχει πιθανώς συνδεθεί με αυξημένη ψυχική βλάβη στα μικρά παιδιά. Συχνά δεν λαμβάνουμε υπόψη όλη τη ζημιά που έχουν προκαλέσει στην κοινωνία μας οι εταιρείες ορυκτών καυσίμων. Τους επαινούμε μόνο για τη δημιουργία των καυσίμων που χρησιμοποιούμε, αλλά ποτέ δεν τους φορολογούμε κατάλληλα για όλη τη ζημιά που μας προκαλούν.	anger	1	6	5	43	50000	6.5	4.5	1.5	5.5	6.0	3.714	1.429	3.571	2.857	[BOS] It's a shame that air pollution has potentially been linked to increased mental damage with young children. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  We often don't take into account all the damage that the fossil fuel companies have done to our society. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We only praise them for creating the fuels we use but never tax them appropriately for all the damage that they cause us. [BOE] [neutral] [EOE] [EOS]
