message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	raw_input_emotions
R_0wUJf4IdNJLqmjL_1	R_0wUJf4IdNJLqmjL	34	5.332999999999999	4.0	1	1	వ్యాసం చదవడానికి చాలా బాధగా ఉందని మరియు ఇరాకీ ప్రజల గురించి వినడానికి నిరుత్సాహంగా ఉందని నేను అనుకున్నాను. వారి భవిష్యత్తు అనిశ్చితంగా ఉందని మరియు ఉద్యోగం దొరకడం ఎంత కష్టమో తెలుసుకుని నేను వారి కోసం బాధపడ్డాను. వారు వ్యవహరించే ఆర్థిక వ్యవస్థ మాది కంటే చాలా అధ్వాన్నంగా ఉంది మరియు అక్కడ నివసించడం ఎంత కష్టమో నేను మాత్రమే ఊహించగలను. భవిష్యత్తులో ఇది మరింత మెరుగవుతుందని ఆశిస్తున్నాను.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I thought the article was quite sad to read and disheartening to hear about the Iraqi people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I felt sad for them knowing their future was uncertain and how hard it was to find a job. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] The economy they deal with is much worse than ours and I can only imagine how difficult it must be living there. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] I hope that it gets better in the future. [BOE] [joy] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_2	R_0wUJf4IdNJLqmjL	99	4.833	3.125	1	0	డకోటా తల్లిదండ్రుల గురించి విన్నందుకు నన్ను క్షమించండి. మీరు పెద్దయ్యాక కూడా మీ తల్లిదండ్రులు విడిపోవడాన్ని చూడటం చాలా కష్టం. అలా జరగాలని ఎవరూ కోరుకోరు మరియు ఆమె తల్లిదండ్రులు దానిని పరిష్కరించలేకపోవడం దురదృష్టకరం. పిల్లలు మరియు కుటుంబం చుట్టూ వారు ఇప్పటికీ సివిల్‌గా ఉండగలరని నేను ఆశిస్తున్నాను. ఇది రొమాంటిక్‌గా పని చేయనందున ఇది అస్సలు పని చేయదని కాదు.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I'm sorry to hear that about Dakota's parents. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Even when you are adult it must be hard to see your parents splitting up. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] No one wants that to happen and it's unfortunate that her parents couldn't work it out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I hope they are able to still remain civil around the kids and family. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Just because it didn't work romantically doesn't mean it won't work at all. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_3	R_0wUJf4IdNJLqmjL	170	5.0	4.25	1	1	దేశంలో రాజకీయాలపై జరుగుతున్న హింస గురించి వినడం నిజంగా బాధాకరం, కలత చెందుతోంది. మనం ఎలా జీవిస్తున్నామో మరియు మనం ఎంత అదృష్టవంతులమో తేలికగా తీసుకోవచ్చు, ప్రతిరోజూ వ్యక్తులు మనల్ని చంపడం గురించి మనం చింతించాల్సిన అవసరం లేదు. మన ప్రభుత్వం కూడా ప్రజాస్వామికమైనది అంటే ప్రజల గొంతు ఉంటుంది. కొన్ని ప్రాంతాలలో ఇది లేదు/	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] Hearing about the violence going on over politics in the country is really sad and upsetting. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It's easy to take for granted how we live and how lucky we are that we don't have to worry about people killing us on a daily basis. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Our government is also democratic which means people have a voice. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This isn't the case in some areas/ [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_4	R_0wUJf4IdNJLqmjL	322	3.333	3.5	0	0	డొనాల్డ్ ట్రంప్‌పై హిల్లరీ క్లింటన్‌పై దాదాపు అందరికీ అభిప్రాయం ఉందని నేను అనుకుంటున్నాను. డోనాల్డ్ ఎన్నికల్లో గెలుస్తారని చాలామంది ఊహించలేదు కానీ మేము ఇక్కడ ఉన్నాము. చాలా రాజకీయ కుంభకోణాలు బయటపడ్డాయి మరియు మరిన్ని విప్పుట కొనసాగుతూనే ఉన్నాయి. బెంగాజీ విచారణలో హిల్లరీతో చాలా మంది ఏకీభవించలేదు మరియు ట్రంప్‌తో చాలామంది ఏకీభవించలేదు, కానీ చివరికి అది రాజకీయం మాత్రమే.	neutral	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] I think almost everyone has an opinion on Hilary Clinton over Donald Trump. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't expect Donald to win the election but here we are. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] So many political scandals unfolded and more continuing to unravel. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Many didn't agree with Hilary from the Bengazi investigation and many didn't agree with Trump, but in the end that's just politics. [BOE] [anger] [EOE] [EOS]
R_0wUJf4IdNJLqmjL_5	R_0wUJf4IdNJLqmjL	370	5.0	4.25	1	1	ప్రపంచ ఆకలి ఇప్పటికీ ఇతర దేశాలలో చాలా పెద్ద సమస్యగా ఉందని చూడటం చాలా విచారకరం, ప్రత్యేకించి మన ఆహారం చాలా వరకు వృధాగా పోతుంది. తినడానికి తిండి దొరక్క పిల్లలు వీధుల్లోకి వెళ్లడం బాధాకరం. తిండిలేక ఎవరూ బాధపడకూడదు. మరొక ఎంపిక ఉండాలి.	sadness	2	6	1	25	75000	7.0	7.0	4.5	6.5	6.5	4.143	2.4290000000000003	3.571	4.428999999999999	[BOS] It's so sad to see that world hunger is still such a large issue in other countries, especially when it seems like so much of our food goes to waste. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Children passing out in the streets simply because they have no food to eat is heartbreaking. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] No one should have to suffer simply because they can't afford food. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There needs to be another option. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_1	R_5sVTXudr799nqgx	53	2.0	5.375	0	1	అధిక బరువు మరియు స్థూలకాయులు ఎంతగా ఉన్నారో పరిగణనలోకి తీసుకుంటే ఒక దేశంగా మనం ఎంత ఆహారాన్ని వృధా చేస్తున్నామో నాకు నిజంగా ఆశ్చర్యంగా ఉంది. అవన్నీ ఎంత వృధా అని ఆలోచిస్తే నమ్మలేకపోతున్నాను. మనం తినే చాలా ఆహారం, మనకు అవసరం లేదు, ఆపై మనం కూడా చాలా విసిరివేస్తాము! ఆ ఆహారమంతా నిజంగా అవసరమైన వ్యక్తులకే చెందుతుంది. ప్రజలు ఎక్కువ విరాళాలు ఇవ్వాలని మరియు రెస్టారెంట్లు తమ ఉపయోగించని ఆహారాన్ని నిరాశ్రయులైన ఆశ్రయాలకు విరాళంగా ఇవ్వాలని నేను కోరుకుంటున్నాను.	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] It's really amazing to me how much food we waste as a country considering how overweight and obese people are. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't believe how wasteful it all is, if you think about it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] A lot of the food we eat, we don't need, and then we throw away so much too! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] All that food belongs with people who really need it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wish people would donate more and that restaurants could donate their unused food to homeless shelters. [BOE] [joy] [EOE] [EOS]
R_5sVTXudr799nqgx_2	R_5sVTXudr799nqgx	120	1.0	4.125	0	1	ఇది చాలా కోణాలతో కూడిన క్రేజీ కథ, ఓమ్. నా ఉద్దేశ్యం ఒక వైపు, నేను కంటికి కంటికి మద్దతు ఇవ్వను. నేను మరణశిక్షను సమర్ధించను మరియు ఒకరిని అంధుడిని చేయడాన్ని నేను సమర్ధించను. కానీ మరోవైపు, ఇది మహిళలు నిజంగా పోరాడుతున్న దేశం మరియు న్యాయ వ్యవస్థ బాగా అభివృద్ధి చెందలేదు. అలాగే, అతను నాలుగు సంవత్సరాల బాలికను అంధుడిని చేశాడు. ఈ కుర్రాడితో ఏమి తప్పు. కనుక ఇది అమెరికాలో ఉంటే నేను దానిని సమర్ధించను, కానీ పూర్తి భిన్నమైన దేశం వారు చేయవలసి ఉందని భావించినందుకు వారి చర్యలను ఖండించడం నాకు సరికాదు.	anger	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] This is a crazy story with so many facets to it, omg. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I mean on one hand, I don't support an eye for an eye. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I don't support the death penalty and I don't support blinding someone. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] BUT on the other hand, this is a country where women really struggle and the justice system is not well developed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] ALSO, he blinded a FOUR YEAR OLD GIRL. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What the fuck is wrong with this guy. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] So if this was in America I would not support it, but I don't feel right condemning the actions of an entirely different country for doing what they felt needed to be done. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_3	R_5sVTXudr799nqgx	185	5.5	3.75	1	0	నేను ఇంతకు ముందు నెక్రోటైజింగ్ ఫాసిటిస్ గురించి విన్నాను. ఒక చిన్న కోత నుండి మిమ్మల్ని చంపే అధిక సంభావ్యత ఉన్న వ్యాధిని మీరు పొందవచ్చని ఆలోచించడం నిజంగా భయానకంగా ఉంది. నీగ్లేరియా ఫౌలెరీ అని పిలువబడే ఇలాంటి బ్యాక్టీరియా కూడా ఉంది, ఇది మీ నాసికా రంధ్రాలపైకి వెళ్లే నీటి నుండి మీ శరీరంలోకి ప్రవేశించగలదు మరియు ఇది ప్రాథమికంగా మీ మెదడును తింటుంది. ప్రకృతి ఫకింగ్ మెటల్.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I've heard of necrotizing fasciitis before. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's really fucking scary to think that just from a tiny little cut you could get a disease that has a high likelihood of killing you. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] There's also a similar bacteria called naegleria fowlerii that can get into your body from water going up your nostrils and it basically eats your brain. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Nature is fucking metal. [BOE] [anger] [EOE] [EOS]
R_5sVTXudr799nqgx_4	R_5sVTXudr799nqgx	273	5.667000000000001	4.5	1	1	ఈ నిరసనకారులకు నేను పూర్తిగా మద్దతు ఇస్తున్నాను. ఇక్కడ మిచిగాన్‌లో చమురు పైప్‌లైన్‌లతో మేము సమస్యను ఎదుర్కొన్నాము. ఈ పైప్‌లైన్‌లు సమాజానికి మంచిదా కాదా అనే దాని గురించి ఎటువంటి శ్రద్ధ లేకుండా మరియు లీక్‌లు మరియు కాలుష్యం నుండి ఎంతవరకు సురక్షితంగా ఉన్నాయో తగిన అధ్యయనాలు లేకుండా స్థానిక సంఘాలపై ఈ పైప్‌లైన్‌లు అమర్చినట్లు నేను భావిస్తున్నాను. జీవితంలో డబ్బు మరియు నూనె కంటే ముఖ్యమైన విషయాలు ఉన్నాయి.	disgust	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I totally support these protesters. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We've had trouble with oil pipelines here in Michigan. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel like these pipelines are foisted on local communities without any care for whether it is good for the community and without adequate studies as to how safe they are from leaks and pollution. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There are more important things in life than money and oil. [BOE] [neutral] [EOE] [EOS]
R_5sVTXudr799nqgx_5	R_5sVTXudr799nqgx	391	6.5	6.25	1	1	బహుళ కథనాలను ఇలా ఎందుకు కలపడం గురించి నేను నిజంగా గందరగోళంగా ఉన్నాను. లేడీ హాస్యాస్పదంగా ఉందని నేను భావించినందున మొదట నేను మొదటి కథనాన్ని చూసి కలవరపడ్డాను. ఆమె బరువు 500 పౌండ్లు, కాబట్టి స్పష్టంగా 1200 క్యాలరీల ఆహారం ఆమె బరువు తగ్గడానికి కారణమవుతుంది, ఆమె బరువు తగ్గడానికి స్కేల్‌ను కనుగొనలేకపోయిందనే వాస్తవం పట్టింపు లేదు. మీరు బరువు తగ్గుతున్నారని చెప్పడానికి మీకు స్కేల్ అవసరం లేదు. కొలిచే టేప్‌తో మీ శరీరాన్ని కొలవండి. కానీ నేను మెక్సికన్ విద్యార్థుల గురించి కథనాన్ని పొందాను మరియు అది నిజంగా భయానకంగా ఉంది. ప్రజలు ఒకరికొకరు చేసే భయంకరమైన పనులను నేను నమ్మలేకపోతున్నాను :(	surprise	2	6	1	31	32000	6.0	3.5	4.5	6.0	5.5	4.428999999999999	3.429	4.571000000000001	4.571000000000001	[BOS] I'm really confused at why multiple articles were mushed together like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] At first I was perturbed at the first article because I felt like the lady was being ridiculous. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] She weighs 500 pounds, so obviously a 1200 calorie diet is going to cause her to lose weight, the fact that she can't find a scale to weigh her doesn't matter. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] You don't need a scale to tell you're losing weight. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Measure your body with measuring tape. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] But then I got to the article about the Mexican students and found it really horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't believe the terrible things people do to one another :( [BOE] [surprise] [EOE] [EOS]
